filepath,label
dataset_fyp1\dark_spots\8386c412-a76b-477a-a5d5-776396d5c145_jpg.rf.32ae30c3bae74cadfbadf4a11b33b439.jpg,dark_spots
dataset_fyp1\dark_spots\84e79edd-919d-46a4-9fc7-1c587e418fb9_jpg.rf.d601b45538fc9b3efe8cfbcba9330865.jpg,dark_spots
dataset_fyp1\dark_spots\8758c7fb-97b7-4a27-81a2-4283d5a7badf_jpg.rf.c0a78736a8f44b761573c25ac4f58b82.jpg,dark_spots
dataset_fyp1\dark_spots\8bc7ed41-6811-462e-ab70-da82d3a5fbda_jpg.rf.5b254b1dee6a0940e8f079853c5bacd7.jpg,dark_spots
dataset_fyp1\dark_spots\90000433-07eb-4170-b8bc-07e267030ced_jpg.rf.bfc48e2d6c9e7312986fb4caa3b03269.jpg,dark_spots
dataset_fyp1\dark_spots\9a457d99-b7cb-4168-b5a5-08324b8f9852_jpg.rf.37cf6014d6929f44f1d37b1f80184709.jpg,dark_spots
dataset_fyp1\dark_spots\9aca6223-fe38-4958-81d7-71e16a0018c7_jpg.rf.8273ed2c59356f2e0a1431a1abeadad9.jpg,dark_spots
dataset_fyp1\dark_spots\9b4d1032-c4d7-4b30-89ba-523cf69d36ff_jpg.rf.b481410c0d55e6f9226c82320c37f7fe.jpg,dark_spots
dataset_fyp1\dark_spots\9bc0d52c-4c9e-4d61-8cd9-d020e86a22c4_jpg.rf.bfabd51afd937f3cc456f35789d1793b.jpg,dark_spots
dataset_fyp1\dark_spots\9bfe69da-441e-45f2-be9d-1c75badaa96b_jpg.rf.abb78e2ec66a05a1c80a7244ee28b5bc.jpg,dark_spots
dataset_fyp1\dark_spots\9d786d72-fcfd-426d-b40b-5af6decf4362_jpg.rf.874daabe785f834f6410a4f4905ee158.jpg,dark_spots
dataset_fyp1\dark_spots\9_jpg.rf.a81fff90ae90d86e7a3adac4b7381c47.jpg,dark_spots
dataset_fyp1\dark_spots\a27e16c6-4acc-40a9-adaf-1e152ac7a68b_jpg.rf.6915269e2d5cddac9378137c7a440724.jpg,dark_spots
dataset_fyp1\dark_spots\a64232a8-9f63-4c30-9bde-faff7e1d8624_jpg.rf.cc9b315f66c13b112eae7b381f696b61.jpg,dark_spots
dataset_fyp1\dark_spots\aea4383c-8a9d-442c-9636-2e5d415458f2_jpg.rf.c78a4550ccb720bf582e1f4efbc99470.jpg,dark_spots
dataset_fyp1\dark_spots\b0dd8006-1128-4a8a-b09f-b625e5f970d6_jpg.rf.42fb41b6d3ba4dffd2f66717e3cd23f7.jpg,dark_spots
dataset_fyp1\dark_spots\b43985cb-8464-49ba-ac88-72c1875b821d_jpg.rf.7a491cd707a6201b40238790ecb28757.jpg,dark_spots
dataset_fyp1\dark_spots\b836149e-b247-44b4-85f0-0e986dc4d9e9_jpg.rf.9b8e62ef6afd92a989ef2447b4559d94.jpg,dark_spots
dataset_fyp1\dark_spots\bb3ccdc4-afc1-4253-bc82-d598110f720e_jpg.rf.a075953df0cb6687e75068bc19558146.jpg,dark_spots
dataset_fyp1\dark_spots\bcec08c3-86f4-4677-a03b-9a95efcaa236_jpg.rf.bc3a7ae405e08768e406e47ca02fbc52.jpg,dark_spots
dataset_fyp1\dark_spots\c047b4bc-c11c-41bf-aa01-a13604fa4b31_jpg.rf.53df4ecf6d7c4d23c55cc79f20e491f3.jpg,dark_spots
dataset_fyp1\dark_spots\c23d7a77-682c-4c44-b224-d6486aeb35ba_jpg.rf.4fa124e0bf8836bebb13a84a6275f732.jpg,dark_spots
dataset_fyp1\dark_spots\c433012d-eaba-4a83-a741-f7b34a94e775_jpg.rf.ac185dc5be84bd64e71c153465a9858b.jpg,dark_spots
dataset_fyp1\dark_spots\c459d2af-6e50-4d0c-8f13-4a98cb6685e6_jpg.rf.2d2b8d2b9689f10904cc9487f69ce088.jpg,dark_spots
dataset_fyp1\dark_spots\c5b6cdc7-5654-47d8-87c1-79ac0ba4daba_jpg.rf.374eb368d1d400e70fc1bb02d86043a2.jpg,dark_spots
dataset_fyp1\dark_spots\d01572b7-9a7c-41f9-866e-b6e134320f34_jpg.rf.ffc241bd93dbe2e2a5c9a92b5d45aae7.jpg,dark_spots
dataset_fyp1\dark_spots\d9caacff-e747-4ba5-9518-0b25ae7be532_jpg.rf.d64eda53b2ca13bc060207bf101e4f7e.jpg,dark_spots
dataset_fyp1\dark_spots\e92f5c8d-5224-43a4-9481-5ff37c6ff1a9_jpg.rf.74fcdbff4128aaee8c831c2e3672c5a5.jpg,dark_spots
dataset_fyp1\dark_spots\ec54b3c3-73ef-43de-83f5-5e4cd69e79e8_jpg.rf.858c2ff9497d82efbf4569b971b53079.jpg,dark_spots
dataset_fyp1\dark_spots\ff18447a-5aed-46c6-bb31-d2ec58b52e03_jpg.rf.7ba5d47699535336c3efb92fa886801a.jpg,dark_spots
dataset_fyp1\dark_spots\ffdee95b-0c76-493f-8077-a59987a7282d_jpg.rf.f3905a109bca9cc4301f99ac7535c64f.jpg,dark_spots
dataset_fyp1\dark_spots\Image_100_jpg.rf.399a5850bb8e35f0926b73c67e6cebd5.jpg,dark_spots
dataset_fyp1\dark_spots\Image_106_jpg.rf.8c0544d4dbde83a43d61fce909c6bde2.jpg,dark_spots
dataset_fyp1\dark_spots\Image_111_jpg.rf.3457ea00f4b4133a9977048df1bd46c6.jpg,dark_spots
dataset_fyp1\dark_spots\Image_148_jpg.rf.62d2b7785131b4b69f7495f190ba06f2.jpg,dark_spots
dataset_fyp1\dark_spots\Image_27_jpg.rf.39f0d962b737ff15323af71116977804.jpg,dark_spots
dataset_fyp1\dark_spots\Image_34_jpg.rf.5bb2a267ec6139da433a4f36d645213f.jpg,dark_spots
dataset_fyp1\dark_spots\Image_35_jpg.rf.99be11247fa231b944537d0d81fc7727.jpg,dark_spots
dataset_fyp1\dark_spots\Image_39_jpg.rf.401ef6de3a9d2265af7abf8daf2dda02.jpg,dark_spots
dataset_fyp1\dark_spots\Image_44_jpg.rf.a9a2a4c2d5f4bf5cd1fa410e65aa5ec2.jpg,dark_spots
dataset_fyp1\dark_spots\Image_5_jpg.rf.957d6a80ad69c44728c51887175663f0.jpg,dark_spots
dataset_fyp1\dark_spots\Image_62_jpg.rf.e81bb9d203b3c951b9717e488c67827e.jpg,dark_spots
dataset_fyp1\dark_spots\Image_74_jpg.rf.b2effdcf90eca1986c17e70c459cb26e.jpg,dark_spots
dataset_fyp1\dark_spots\Image_94_jpg.rf.865ecb5306798da7ca62eeb5baec9791.jpg,dark_spots
dataset_fyp1\dark_spots\Image_98_png_jpg.rf.322d59ca7cc210194299e4c4683dec5c.jpg,dark_spots
dataset_fyp1\dark_spots\Image_99_jpg.rf.5115c90538573e0c25012f4bbe03ca53.jpg,dark_spots
dataset_fyp1\dry_skin\23a01088b97c930c8fa8c6781a4c2f0d_jpg.rf.cec1a1996c5b19524cd8fb6fbdcb22ab.jpg,dry_skin
dataset_fyp1\dry_skin\496_jpg.rf.90c8f6ec8b20563b79b1324be191dbfa.jpg,dry_skin
dataset_fyp1\dry_skin\609d08fd2e319c0afbe44f3657988a64_jpg.rf.81e4f6d028c3e34d7388d7ef60d89985.jpg,dry_skin
dataset_fyp1\dry_skin\6b0bbb7874796fd11f8edb526cba498e_jpg.rf.25063f6d7a1997f7cd02134d298bc67c.jpg,dry_skin
dataset_fyp1\dry_skin\7d10921e4115ecccf3476d7d7ba530a0_jpg.rf.42cdc6aeec809ac4a365a312402f6bd5.jpg,dry_skin
dataset_fyp1\dry_skin\9de7356fc7fe5df062b9719352b38f9c_jpg.rf.5665fe923bda388b9988f3d844c7394c.jpg,dry_skin
dataset_fyp1\dry_skin\acne-570-_jpg.rf.a59cc8a51eabef8c784766059b3c3375.jpg,dry_skin
dataset_fyp1\dry_skin\acne-785-_jpg.rf.303d437be05ccd3fc7de59f830c98312.jpg,dry_skin
dataset_fyp1\dry_skin\acne-798-_jpg.rf.017c8c2d871e369aacd54cd65dad9a25.jpg,dry_skin
dataset_fyp1\dry_skin\Berminyak130_jpg.rf.b36ebd7346ca644ec89ff3cea25d0828.jpg,dry_skin
dataset_fyp1\dry_skin\Berminyak131_jpg.rf.2a1c109f557e440cdcb0a7e3adbb5080.jpg,dry_skin
dataset_fyp1\dry_skin\Berminyak88_jpg.rf.25d05d95eb89dc1017cb9cd42908e9a2.jpg,dry_skin
dataset_fyp1\dry_skin\berminyak__-16-_jpg.rf.2ef3a9fead8589f69bcd73e5bce15adb.jpg,dry_skin
dataset_fyp1\dry_skin\berminyak__-37-_jpg.rf.8f02ce81e64edecc3fe524a1e79dd8e5.jpg,dry_skin
dataset_fyp1\dry_skin\c3bf013ac75c78c5d78fc8f7277af52f_jpg.rf.20b42019fd38b41118064d54af60f02b.jpg,dry_skin
dataset_fyp1\dry_skin\dry-107-_jpg.rf.a0db042c4fadf5291661ebb900b4d6ab.jpg,dry_skin
dataset_fyp1\dry_skin\dry-109-_jpg.rf.30ef70477e017718989dae6b104545c2.jpg,dry_skin
dataset_fyp1\dry_skin\dry-113-_jpg.rf.1f22cdb8744d4450030633c40d24c938.jpg,dry_skin
dataset_fyp1\dry_skin\dry-128-_jpg.rf.78ca298722620c212ce94d40a6235d65.jpg,dry_skin
dataset_fyp1\dry_skin\dry-131-_jpg.rf.a2c2b11ba46c9da34ff2edba82d2433f.jpg,dry_skin
dataset_fyp1\dry_skin\dry-147-_jpg.rf.aaf0dce48c9bd6c2d91f865b0840df4f.jpg,dry_skin
dataset_fyp1\dry_skin\dry-236-_jpg.rf.a1d6d4ed65b46117432e252869257230.jpg,dry_skin
dataset_fyp1\dry_skin\dry-skin_102_jpeg_jpg.rf.e9c1cd1a44f5505d3a758a352e195960.jpg,dry_skin
dataset_fyp1\dry_skin\dry-skin_115_jpeg_jpg.rf.7a7306eb8c56a6b45eaa052550d016d7.jpg,dry_skin
dataset_fyp1\dry_skin\dry-skin_119_jpeg_jpg.rf.eea8b4af95bb4357037f018034d625c0.jpg,dry_skin
dataset_fyp1\dry_skin\dry-skin_13_jpeg_jpg.rf.85e3237f09ddd819bb09fd161bb53cbd.jpg,dry_skin
dataset_fyp1\dry_skin\dry13_jpg.rf.2d7ff414953538ad73ea4b4c34a755bd.jpg,dry_skin
dataset_fyp1\dry_skin\dry14_jpg.rf.bda0008d51778066d9e0796c2b2a1cd4.jpg,dry_skin
dataset_fyp1\dry_skin\dry15_jpg.rf.2c4d13123d53a811a0c0edb4367c09d1.jpg,dry_skin
dataset_fyp1\dry_skin\dry20_JPG_jpg.rf.a294b66ba5dbe4ead943fb28b32b4f3c.jpg,dry_skin
dataset_fyp1\dry_skin\dry29_jpg.rf.4680e55f92c1e00237e6692a84039aba.jpg,dry_skin
dataset_fyp1\dry_skin\dry3_jpg.rf.284183cdb117cb14571c133557bb527b.jpg,dry_skin
dataset_fyp1\dry_skin\dry5_jpg.rf.aa73943c9645c11c3f1dd47692d5e8a7.jpg,dry_skin
dataset_fyp1\dry_skin\dry8_jpg.rf.ba34b024ea7e7bcb2da373e8f2db62ba.jpg,dry_skin
dataset_fyp1\dry_skin\dry9_jpg.rf.eec41684d10ff3b525682079012837d1.jpg,dry_skin
dataset_fyp1\dry_skin\Image_137_jpg.rf.bdd846af7c3ee237a3cfc99b6297dcb0.jpg,dry_skin
dataset_fyp1\dry_skin\Image_29_jpg.rf.8504ef89b64406900ebac5e21eabdf2b.jpg,dry_skin
dataset_fyp1\dry_skin\Image_46_jpg.rf.8f1ea76104d1801cc7d2f7f9bbc6cca0.jpg,dry_skin
dataset_fyp1\dry_skin\Image_82_png_jpg.rf.e7e5f2e6f8a22a85fb2e5fe45ee7244b.jpg,dry_skin
dataset_fyp1\dry_skin\Image_83_jpeg_jpg.rf.2b741c9abb1b3f59fab7926ea605b574.jpg,dry_skin
dataset_fyp1\dry_skin\kering-1-_jpg.rf.bb484cc23dc6e34c13d14d942ebff2e0.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-13-_JPG_jpg.rf.be7bb42b92b33f357016a3a8b18edddc.jpg,dry_skin
dataset_fyp1\dry_skin\kering-14-_jpg.rf.54c57ebd9de3a8f151fc9bdb43a941b6.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-18-_JPG_jpg.rf.32f1836853711035bc50a79792773677.jpg,dry_skin
dataset_fyp1\dry_skin\kering-2-_jpg.rf.02977c2254f316cdb2646bc1018f3d6d.jpg,dry_skin
dataset_fyp1\dry_skin\kering-24-_jpg.rf.0624214c2014842a320be4e393c11e40.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-29-_jpeg_jpg.rf.51516052a8c21f7988614b151f739b1f.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-30-_jpeg_jpg.rf.27fa24cc5213d67e95795c1ad60741b2.jpg,dry_skin
dataset_fyp1\dry_skin\kering-30-_jpg.rf.d92e53be048b070cef5da05bebde4d65.jpg,dry_skin
dataset_fyp1\dry_skin\kering-32-_jpg.rf.570a000ab21a6d63d563f1f197e7d1e1.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-37-_jpg.rf.b98e5f094bfe3edca1cb87fa08179448.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-4-_jpeg_jpg.rf.ed7dad43a439d438d88331ce50c61764.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-5-_jpeg_jpg.rf.930401d740d3fc93bc0f96027bcb21c9.jpg,dry_skin
dataset_fyp1\dry_skin\Kering-5-_JPG_jpg.rf.9090a03c40b1d0eb03de5879dda7b398.jpg,dry_skin
dataset_fyp1\dry_skin\kering-89-_jpg.rf.8ecb3c88f770a8ac02e07eda6df57b00.jpg,dry_skin
dataset_fyp1\dry_skin\kering-9-_jpg.rf.8f8306dcd88b5c956f480592f34d59d8.jpg,dry_skin
dataset_fyp1\dry_skin\kering-9-_jpg.rf.b3274e162c23b461032de5aee00fb425.jpg,dry_skin
dataset_fyp1\dry_skin\kering_-132-_jpg.rf.bc3d1b9216f8d8fa82ecf36db0efc032.jpg,dry_skin
dataset_fyp1\dry_skin\kering_-142-_jpg.rf.05b137562374a00bcdccf3ae519a4426.jpg,dry_skin
dataset_fyp1\dry_skin\kering_-4-_jpg.rf.318e4f7151da5b906992d68b5e5d6903.jpg,dry_skin
dataset_fyp1\dry_skin\kering_-92-_jpg.rf.b058322633c872485613c33909417b61.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-18-_JPG_jpg.rf.4bbf833628e306cf43909be75519e709.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-19-_JPG_jpg.rf.d61c8f89cfa8c531bc4eaa94c815c4c3.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-21-_JPG_jpg.rf.8c695223d36ece17d379299c4f204a23.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-29-_jpg.rf.e8631370f72ff299f445264f00af8824.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-34-_jpg.rf.92104607c21ea19d0bfdce4df97fa5d3.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-4-_JPG_jpg.rf.ea1898a7b16fb2c1985a6bca991186ce.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-43-_jpg.rf.d6c5a5a1b6fbc6fd396d9f2342fee80a.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-44-_jpg.rf.b03cd0f5df1f853a8dd298f87ed25df2.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-50-_jpg.rf.2f993f2cb1833547750560e8d6f7790a.jpg,dry_skin
dataset_fyp1\dry_skin\kering__-51-_jpg.rf.06782e389405a89aca022a4badc0686c.jpg,dry_skin
dataset_fyp1\eye_bags\10_front.jpeg,eye_bags
dataset_fyp1\eye_bags\10_left_side.jpeg,eye_bags
dataset_fyp1\eye_bags\10_right_side.jpeg,eye_bags
dataset_fyp1\eye_bags\11_front.jpg,eye_bags
dataset_fyp1\eye_bags\11_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\11_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\12_front.jpg,eye_bags
dataset_fyp1\eye_bags\12_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\12_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\13_front.jpg,eye_bags
dataset_fyp1\eye_bags\13_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\13_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\14_front.jpg,eye_bags
dataset_fyp1\eye_bags\14_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\14_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\15_front.jpg,eye_bags
dataset_fyp1\eye_bags\15_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\15_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\16_front.jpg,eye_bags
dataset_fyp1\eye_bags\16_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\16_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\17_front.jpg,eye_bags
dataset_fyp1\eye_bags\17_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\17_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\18_front.jpg,eye_bags
dataset_fyp1\eye_bags\18_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\18_right_side.jpg,eye_bags
dataset_fyp1\eye_bags\19_front.jpg,eye_bags
dataset_fyp1\eye_bags\19_left_side.jpg,eye_bags
dataset_fyp1\eye_bags\19_right_side.jpg,eye_bags
dataset_fyp1\oiliness\Berminyak-11-_jpeg_jpg.rf.dc1ba2546b5d1b4bc528993542919633.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-16-_jpeg_jpg.rf.0609656f05b62df545ce6e352f5f10f0.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-16-_jpg.rf.838bc6a906bddac19a710c5b0eef5e74.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-17-_jpg.rf.0f35100078056bf5fd984c598cb2a565.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-19-_jpg.rf.7c39ce44cf4ceafbb5eb87acd98da970.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-20-_jpg.rf.71c20dbf0f1eca6b659a97852b8d5b55.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-21-_jpg.rf.2eef4a465abeb77bef84d1904e12efd8.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-25-_JPG_jpg.rf.225ce28f86e13c751ddd56fbf3aed4c0.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-26-_jpeg_jpg.rf.6385ec45f5295789d8459ae376a76e16.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-26-_JPG_jpg.rf.5eaf167ffcd8b5c7190cef0d01ca2c62.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-30-_JPG_jpg.rf.add710ffbbf45ec46c558df4d9283e1e.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-33-_jpg.rf.787a97039a173037f408645c5d164fc3.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-37-_jpg.rf.75ea1be3faf52d77ef7a2a6bd3e3d0a2.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-38-_jpg.rf.5716eb7a8f77e35cd06a657260fee476.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-4-_jpeg_jpg.rf.78a176f79ce16335c8b51f5de86f16e7.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-4-_jpg.rf.4473795f88381356bb5c634a837df39a.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-8-_jpg.rf.95437345eae28b21582142404cbdc6aa.jpg,oiliness
dataset_fyp1\oiliness\Berminyak-9-_jpeg_jpg.rf.7d83419fa07db24b1912b9ddbc982ae5.jpg,oiliness
dataset_fyp1\oiliness\Berminyak136_jpg.rf.37bdc5ac9d9761ae8ddfb65a3485e939.jpg,oiliness
dataset_fyp1\oiliness\Berminyak258_jpg.rf.dfd6a1e9d42ca100e9b8b6e8bf83b03f.jpg,oiliness
dataset_fyp1\oiliness\Berminyak286_jpg.rf.b1d56d14a841495d470dcabb4bf50208.jpg,oiliness
dataset_fyp1\oiliness\Berminyak36_jpg.rf.2da9df5cab39215d1317f1a2c0d7dade.jpg,oiliness
dataset_fyp1\oiliness\Berminyak9_jpg.rf.c2d9eb41efe1ac0c0f69cd638dbc4776.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-15-_jpg.rf.1dac0d16d8fa431e372e4d168d4bfbca.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-19-_jpg.rf.02dc2ed0a14cf37dc5a0844f578d65e0.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-20-_jpg.rf.cdf9d199f8b98be5c04cc89b06552f5c.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-26-_jpg.rf.dc321bb8c79f8048fdba9d7ab01d125d.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-28-_jpg.rf.1b4f9bfdb0f7ad97040a1e2bbc5945bf.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-32-_jpg.rf.45ee70660cd5053fb9ad9218028a1a82.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-40-_jpg.rf.7f406d6127da1a008b5d71576046c43f.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-42-_jpg.rf.c88d2c426bafe62c14208a639e15006d.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-47-_jpg.rf.472bad7cbfaf73ece62d9a5681321c48.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-48-_jpg.rf.d8472183f2a9a1c042a50a85a0c59f6d.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-49-_jpg.rf.fad3cb63408653e1d39f4cb96bd7b15b.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-51-_JPG_jpg.rf.09f7fd762b948fd2dd59f531b0ecee89.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-52-_JPG_jpg.rf.c48c6fa118660e9162b58fda74437bb8.jpg,oiliness
dataset_fyp1\oiliness\berminyak__-59-_JPG_jpg.rf.10fe51442c4cd2fc27b8c9cce3b42fde.jpg,oiliness
dataset_fyp1\oiliness\Image_107_jpg.rf.909c5326f77f55084a51af6c856cd084.jpg,oiliness
dataset_fyp1\oiliness\Image_115_jpg.rf.2bb09329b298370cd59d2eff9d809371.jpg,oiliness
dataset_fyp1\oiliness\Image_131_jpg.rf.a4988d3d3c7de767b02d8b71c65e1d6d.jpg,oiliness
dataset_fyp1\oiliness\Image_16_jpeg_jpg.rf.42c56a32b996f02bb32692cbd786e94b.jpg,oiliness
dataset_fyp1\oiliness\Image_26_png_jpg.rf.293b43ca53074cb126541c163d94a9c5.jpg,oiliness
dataset_fyp1\oiliness\Image_27_jpg.rf.52be4e37fc0d3684a45494fadf12f98f.jpg,oiliness
dataset_fyp1\oiliness\Image_49_jpg.rf.852bcab8a7697909c9207d54d29273ae.jpg,oiliness
dataset_fyp1\oiliness\Image_4_jpg.rf.4d204abac9cc1194c3f231eb36f95c7b.jpg,oiliness
dataset_fyp1\oiliness\Image_51_jpg.rf.09f5467976915c4789b0c8b6a14a43e1.jpg,oiliness
dataset_fyp1\oiliness\Image_53_jpg.rf.b3f7f3a851938f487c5e7fb54ebd2c3b.jpg,oiliness
dataset_fyp1\oiliness\Image_78_jpg.rf.5495105797c8928c7e2e45bdec60dd63.jpg,oiliness
dataset_fyp1\oiliness\Image_84_jpg.rf.9518581cc96cc0e4037383bec4b7e3c0.jpg,oiliness
dataset_fyp1\oiliness\Image_8_jpg.rf.656a44da3c513d902a04d9e9b0737fad.jpg,oiliness
dataset_fyp1\oiliness\Image_98_jpg.rf.f5ed028c176aca95cee4e1ded2df5278.jpg,oiliness
dataset_fyp1\oiliness\Image_9_jpg.rf.0fe1904abe42f980bda8c3ae698d7961.jpg,oiliness
dataset_fyp1\oiliness\IMG_6807_JPG_jpg.rf.caccbc1b10b14178d5606ac927a2c7e3.jpg,oiliness
dataset_fyp1\oiliness\IMG_6817_JPG_jpg.rf.ea20b6ba8c99c988f54347319e922926.jpg,oiliness
dataset_fyp1\oiliness\kering-3-_jpg.rf.09870dd5698813087aae15654656eb60.jpg,oiliness
dataset_fyp1\oiliness\kering-45-_JPG_jpg.rf.ac160a44d1c4f254bd6ff169732714cb.jpg,oiliness
dataset_fyp1\oiliness\kering_-100-_jpg.rf.2fe5e425634a783b1cc3f3cf47e29a03.jpg,oiliness
dataset_fyp1\oiliness\oil1.jpeg,oiliness
dataset_fyp1\oiliness\oil10.jpg,oiliness
dataset_fyp1\oiliness\oil12.jpeg,oiliness
dataset_fyp1\oiliness\oil13.jpeg,oiliness
dataset_fyp1\oiliness\oil14.jpeg,oiliness
dataset_fyp1\oiliness\oil2.jpeg,oiliness
dataset_fyp1\oiliness\oil3.jpeg,oiliness
dataset_fyp1\oiliness\oil4.jpeg,oiliness
dataset_fyp1\oiliness\oil5.jpeg,oiliness
dataset_fyp1\oiliness\oil6.jpeg,oiliness
dataset_fyp1\oiliness\oil7.jpeg,oiliness
dataset_fyp1\oiliness\oil8.jpeg,oiliness
dataset_fyp1\oiliness\oil9.jpeg,oiliness
dataset_fyp1\oiliness\oily-113-_jpg.rf.e585b1cb9e23019bd591856211b59369.jpg,oiliness
dataset_fyp1\oiliness\oily-119-_jpg.rf.d83d9ed092c172c622da505683838309.jpg,oiliness
dataset_fyp1\oiliness\oily-123-_jpg.rf.2a48b1332e8e72643eced8d0e0e87b19.jpg,oiliness
dataset_fyp1\oiliness\oily-136-_jpg.rf.584978ea6772622d0df209b987868bbd.jpg,oiliness
dataset_fyp1\oiliness\oily-144-_jpg.rf.661b85ccbe768b7b455b9faed4845281.jpg,oiliness
dataset_fyp1\oiliness\oily-150-_jpg.rf.d33493541ba7a27271aa86ab9fd2c684.jpg,oiliness
dataset_fyp1\oiliness\oily-156-_jpg.rf.bf203fdd10308e532e4832bc64d6cddf.jpg,oiliness
dataset_fyp1\oiliness\oily-158-_jpg.rf.e441449adb314c482e0b47d493127b41.jpg,oiliness
dataset_fyp1\oiliness\oily-168-_jpg.rf.441ffdaec26800b943fdb61268a9a920.jpg,oiliness
dataset_fyp1\oiliness\oily-171-_jpg.rf.6a6b7dbc8fef38744a9059c3a32ffe97.jpg,oiliness
dataset_fyp1\oiliness\oily-172-_jpg.rf.7bd5327d0e7cf27d3c5078372443fd3d.jpg,oiliness
dataset_fyp1\oiliness\oily-251-_jpg.rf.4944cadb9ad458748e16f350fbea1161.jpg,oiliness
dataset_fyp1\oiliness\oily-262-_jpg.rf.77344357dec1a3349f62936f491fbf68.jpg,oiliness
dataset_fyp1\oiliness\oily-263-_jpg.rf.89e164883449b4f5ee27d98d14cb25b0.jpg,oiliness
dataset_fyp1\oiliness\oily-264-_jpg.rf.9f31fe058685c3cfa7107c1475cf2480.jpg,oiliness
dataset_fyp1\oiliness\oily-55-_jpg.rf.2be8393f0024704b68ee305014243d07.jpg,oiliness
dataset_fyp1\oiliness\oily-61-_jpg.rf.654cead0f55964a195046b4feb74ec3d.jpg,oiliness
dataset_fyp1\oiliness\oily-64-_jpg.rf.3a59c20d624f374c522e880cb7aca785.jpg,oiliness
dataset_fyp1\oiliness\oily-87-_jpg.rf.f3c39a772d574caef10586964a8a3ec9.jpg,oiliness
dataset_fyp1\oiliness\oily-skin_109_jpeg_jpg.rf.2733936b833a0901ce82134c4166cc3d.jpg,oiliness
dataset_fyp1\oiliness\oily-skin_125_jpeg_jpg.rf.9b26acac6ac3a93201e56a8482d981fd.jpg,oiliness
dataset_fyp1\oiliness\oily-skin_148_png_jpg.rf.200fa8ab8536491e1db21f160fc98244.jpg,oiliness
dataset_fyp1\oiliness\oily-skin_183_jpeg_jpg.rf.dd4a75c49c3abd99f518dea3f10eea79.jpg,oiliness
dataset_fyp1\oiliness\oily-skin_187_jpeg_jpg.rf.6919cd3b94d2cf5fcbf20aff262d386f.jpg,oiliness
